
1107201,0,0
1107251,0,0
1107301,0,0
1107351,0,0
1107401,0,0
1107451,0,0
1107501,0,0
1107551,0,0
1107601,0,0
1107651,0,0
1107702,0,0
1107752,0,0
1107802,0,0
1107852,0,0
1107902,0,0
1107952,0,0
1108002,0,0
1108052,0,0
1108102,0,0
1108152,0,0
1108202,0,0
1108252,0,0
1108303,0,0
1108353,0,0
1108403,0,0
1108453,0,0
1108503,0,0
1108553,0,0
1108603,0,0
1108653,0,0
1108703,0,0
1108753,0,0
1108803,0,0
1108853,0,0
1108903,0,0
1108954,0,0
1109004,0,0
1109054,0,0
1109104,0,0
1109154,0,0
1109204,0,0
1109254,0,0
1109304,0,0
1109354,0,0
1109404,0,0
1109454,0,0
1109504,0,0
1109554,0,0
1109605,0,0
1109655,0,0
1109705,0,0
1109755,0,0
1109805,0,0
1109855,0,0
1109905,0,0
1109955,0,0
1110005,0,0
1110055,0,0
1110105,0,0
1110155,0,0
1110205,0,0
1110256,0,0
1110306,0,0
1110356,0,0
1110406,0,0
1110456,0,0
1110506,0,0
1110556,0,0
1110606,0,0
1110656,0,0
1110706,0,0
1110756,0,0
1110806,0,0
1110856,0,0
1110907,0,0
1110957,0,0
1111007,0,0
1111057,0,0
1111107,0,0
1111157,0,0
1111207,0,0
1111257,0,0
1111307,0,0
1111357,0,0
1111407,0,0
1111457,0,0
1111507,0,0
1111558,0,0
1111608,0,0
1111658,0,0
1111708,0,0
1111758,0,0
1111808,0,0
1111858,0,0
1111908,0,0
1111958,0,0
1112008,0,0
1112058,0,0
1112108,0,0
1112158,0,0
1112209,0,0
1112259,0,0
1112309,0,0
1112359,0,0
1112409,0,0
1112459,0,0
1112509,0,0
1112559,0,0
1112609,0,0
1112659,0,0
1112709,0,0
1112759,0,0
1112809,0,0
1112860,0,0
1112910,0,0
1112960,0,0
1113010,0,0
1113060,0,0
1113110,0,0
1113160,0,0
1113210,0,0
1113260,0,0
1113310,0,0
1113360,0,0
1113410,0,0
1113461,0,0
1113511,0,0
1113561,0,0
1113611,0,0
1113661,0,0
1113711,0,0
1113761,0,0
1113811,0,0
1113861,0,0
1113911,0,0
1113961,0,0
1114011,0,0
1114061,0,0
1114112,0,0
1114162,0,0
1114212,0,0
1114262,0,0
1114312,0,0
1114362,0,0
1114412,0,0
1114462,0,0
1114512,0,0
1114562,0,0
1114612,0,0
1114662,0,0
1114712,0,0
1114763,0,0
1114813,0,0
1114863,0,0
1114913,0,0
1114963,0,0
1115013,0,0
1115063,0,0
1115113,0,0
1115163,0,0
1115213,0,0
1115263,0,0
1115313,0,0
1115363,0,0
1115414,0,0
1115464,0,0
1115514,0,0
1115564,0,0
1115614,0,0
1115664,0,0
1115714,0,0
1115764,0,0
1115814,0,0
1115864,0,0
1115914,0,0
1115964,0,0
1116014,0,0
1116065,0,0
1116115,0,0
1116165,0,0
1116215,0,0
1116265,0,0
1116315,0,0
1116365,0,0
1116415,0,0
1116465,0,0
1116515,0,0
1116565,0,0
1116615,0,0
1116665,0,0
1116716,0,0
1116766,0,0
1116816,0,0
1116866,0,0
1116916,0,0
1116966,0,0
1117016,0,0
1117048,106,0
1117079,100,0
1117110,96,0
1117142,0,93
1117173,96,0
1117185,91,94
1117196,90,90
1117208,90,89
1117219,89,89
1117231,88,89
1117242,88,87
1117253,88,87
1117265,87,87
1117276,87,86
1117287,86,86
1117298,86,85
1117309,86,85
1117320,85,84
1117331,84,85
1117342,84,84
1117353,84,83
1117364,84,83
1117375,83,83
1117385,83,83
1117396,83,82
1117407,83,82
1117418,83,82
1117432,82,82
1117447,83,82
1117463,83,82
1117479,82,82
1117494,82,82
1117510,83,82
1117526,83,82
1117541,82,82
1117557,83,81
1117572,83,82
1117588,83,82
1117604,82,82
1117619,82,82
1117635,82,81
1117650,82,81
1117666,82,81
1117682,82,81
1117697,82,81
1117713,82,82
1117729,83,81
1117744,82,81
1117760,82,81
1117776,82,81
1117791,84,81
1117807,83,81
1117842,0,82
1117853,90,84
1117903,0,0
1117954,0,0
1118004,0,0
1118054,0,0
1118104,0,0
1118154,0,0
1118204,0,0
1118254,0,0
1118304,0,0
1118354,0,0
1118404,0,0
1118454,0,0
1118504,0,0
1118554,0,0
1118605,0,0
1118655,0,0
1118705,0,0
1118755,0,0
1118805,0,0
1118855,0,0
1118905,0,0
1118955,0,0
1119005,0,0
1119055,0,0
1119105,0,0
1119155,0,0
1119205,0,0
1119256,0,0
1119306,0,0
1119356,0,0
1119406,0,0
1119456,0,0
1119506,0,0
1119556,0,0
1119606,0,0
1119656,0,0
1119706,0,0
1119756,0,0
1119806,0,0
1119856,0,0
1119907,0,0
1119957,0,0
1120007,0,0
1120057,0,0
1120107,0,0
1120157,0,0
1120207,0,0
1120257,0,0
1120307,0,0
1120357,0,0
1120407,0,0
1120457,0,0
1120507,0,0
1120558,0,0
1120608,0,0
1120658,0,0
1120708,0,0
1120758,0,0
1120808,0,0
1120858,0,0
