4366,4391,4416,0,0,1,1
4426,4451,4476,0,0,1,1
4486,4511,4536,0,0,1,1
4546,4571,4596,0,0,1,1
4606,4631,4656,0,0,1,1
4670,4695,4720,0,0,1,1
4730,4755,4780,0,0,1,1
4790,4815,4840,0,0,1,1
4850,4875,4900,0,0,1,1
4910,4935,4960,0,0,1,1
4970,4995,5020,0,0,1,1
5030,5055,5080,0,0,1,1
5090,5115,5140,0,0,1,1
5150,5175,5200,0,0,1,1
5210,5235,5260,0,0,1,1
5270,5295,5320,0,0,1,1
5330,5355,5380,0,0,1,1
5390,5415,5440,0,0,1,1
5450,5475,5500,0,0,1,1
5510,5535,5560,0,0,1,1
5570,5595,5620,0,0,1,1
5630,5655,5680,0,0,1,1
5690,5715,5740,0,0,1,1
5750,5775,5800,0,0,1,1
5810,5835,5860,0,0,1,1
5870,5895,5920,0,0,1,1
5930,5955,5980,0,0,1,1
5993,6018,6043,0,0,1,1
6053,6078,6103,0,0,1,1
6113,6138,6163,0,0,1,1
6174,6199,6224,0,0,1,1
6234,6259,6284,0,0,1,1
6294,6319,6344,0,0,1,1
6354,6379,6404,0,0,1,1
6415,6440,6465,0,0,1,1
6475,6500,6525,0,0,1,1
6535,6560,6585,0,0,1,1
6595,6620,6645,0,0,1,1
6655,6680,6705,0,0,1,1
6716,6741,6766,0,0,1,1
6776,6801,6826,0,0,1,1
6836,6861,6886,0,0,1,1
6896,6921,6946,0,0,1,1
6956,6981,7006,0,0,1,1
7016,7042,7067,0,0,1,1
7077,7102,7127,0,0,1,1
7137,7162,7187,0,0,1,1
7197,7222,7247,0,0,1,1
7257,7282,7307,0,0,1,1
7317,7342,7368,0,0,1,1
7381,7406,7431,0,0,1,1
7442,7467,7492,0,0,1,1
7502,7527,7552,0,0,1,1
7562,7587,7612,0,0,1,1
7622,7647,7672,0,0,1,1
7682,7707,7718,0,174,1,1
7728,7753,7778,0,0,1,1
7789,7814,7839,0,0,1,1
7849,7874,7899,0,0,1,1
7909,7915,7940,86,0,1,1
7950,7955,7980,83,0,1,1
7990,7997,8022,100,0,1,1
8032,8057,8082,0,0,1,1
8092,8117,8142,0,0,1,1
8152,8177,8202,0,0,1,1
8212,8237,8263,0,0,1,1
8273,8298,8323,0,0,1,1
8333,8358,8383,0,0,1,1
8393,8418,8443,0,0,1,1
8453,8478,8503,0,0,1,1
8513,8538,8563,0,0,1,1
8573,8579,8581,84,25,1,1
8594,8600,8625,84,0,1,1
8635,8643,8668,123,0,1,1
8678,8703,8728,0,0,1,1
8738,8743,8768,84,0,1,1
8779,8784,8809,87,0,1,1
8820,8827,8832,111,84,1,1
8842,8849,8854,103,84,1,1
8864,8871,8879,104,127,1,1
8889,8896,8904,100,127,1,1
8914,8920,8926,93,102,1,1
8936,8942,8947,92,72,1,1
8957,8964,8971,110,104,1,1
8981,8987,9012,87,0,1,1
9022,9029,9036,118,107,1,1
9046,9052,9059,81,117,1,1
9069,9076,9083,117,106,1,1
9094,9100,9106,93,108,1,1
9117,9122,9127,77,76,1,1
9137,9143,9148,94,77,1,1
9158,9165,9170,103,79,1,1
9184,9190,9198,105,121,1,1
9208,9215,9225,111,163,1,1
9236,9241,9251,81,163,1,1
9261,9266,9276,80,161,1,1
9287,9292,9301,81,151,1,1
9312,9318,9325,106,109,1,1
9335,9342,9352,110,149,1,1
9362,9370,9379,126,150,1,1
9390,9399,9408,154,147,1,1
9418,9425,9432,107,103,1,1
9452,9458,9465,103,101,1,1
9475,9482,9491,104,145,1,1
9501,9507,9532,102,0,1,1
9542,9549,9574,109,0,1,1
9584,9591,9616,105,0,1,1
9626,9651,9676,0,0,1,1
9686,9711,9736,0,0,1,1
9746,9754,9779,119,0,1,1
9789,9814,9839,0,0,1,1
9849,9874,9899,0,0,1,1
9912,9937,9962,0,0,1,1
9972,9997,10009,0,200,1,1
10019,10044,10069,0,0,1,1
10079,10093,10118,215,0,1,1
10128,10153,10178,0,0,1,1
10188,10213,10238,0,0,1,1
10248,10273,10281,0,138,1,1
10291,10300,10309,142,139,1,1
10319,10327,10336,142,139,1,1
10346,10355,10364,141,140,1,1
10374,10382,10391,141,139,1,1
10401,10410,10419,142,139,1,1
10429,10438,10446,143,140,1,1
10456,10465,10474,145,140,1,1
10484,10493,10502,149,140,1,1
10512,10521,10530,147,141,1,1
10540,10549,10558,145,142,1,1
10568,10575,10584,118,142,1,1
10598,10605,10614,116,143,1,1
10624,10631,10638,116,118,1,1
10648,10656,10663,119,118,1,1
10673,10679,10686,81,117,1,1
10696,10701,10708,79,117,1,1
10718,10724,10731,81,117,1,1
10741,10747,10754,85,118,1,1
10764,10773,10780,144,118,1,1
10790,10798,10807,122,145,1,1
10817,10825,10831,122,93,1,1
10841,10846,10855,80,146,1,1
10865,10874,10883,146,146,1,1
10893,10898,10907,78,147,1,1
10917,10925,10934,120,148,1,1
10944,10949,10955,82,82,1,1
10965,10970,10979,81,148,1,1
10989,10997,11006,121,147,1,1
11019,11044,11053,0,146,1,1
11063,11073,11082,150,147,1,1
11092,11099,11108,120,145,1,1
11118,11126,11135,119,146,1,1
11145,11153,11162,120,145,1,1
11172,11179,11188,120,144,1,1
11198,11206,11215,121,145,1,1
11225,11234,11243,145,145,1,1
11253,11260,11266,122,82,1,1
11276,11285,11294,143,144,1,1
11304,11312,11322,142,145,1,1
11331,11340,11350,143,147,1,1
11360,11365,11374,80,147,1,1
11384,11389,11398,80,144,1,1
11408,11416,11423,120,121,1,1
11433,11439,11447,83,143,1,1
11457,11465,11474,117,142,1,1
11487,11495,11504,118,142,1,1
11514,11521,11528,118,114,1,1
11538,11547,11554,142,116,1,1
11564,11573,11581,142,118,1,1
11591,11599,11608,141,140,1,1
11618,11627,11636,142,140,1,1
11646,11655,11663,141,142,1,1
11673,11681,11690,119,139,1,1
11700,11707,11715,114,119,1,1
11725,11732,11739,118,116,1,1
11750,11757,11764,116,114,1,1
11774,11781,11789,115,118,1,1
11799,11806,11815,116,140,1,1
11825,11832,11841,116,139,1,1
11851,11859,11868,118,140,1,1
11878,11885,11894,120,138,1,1
11904,11911,11920,118,138,1,1
11930,11937,11946,118,138,1,1
11960,11967,11976,115,138,1,1
11986,11993,12002,117,138,1,1
12012,12019,12028,116,138,1,1
12038,12045,12054,117,137,1,1
12064,12071,12080,116,137,1,1
12090,12097,12106,116,137,1,1
12116,12123,12132,117,137,1,1
12142,12150,12158,117,137,1,1
12168,12176,12184,119,139,1,1
12195,12202,12211,118,137,1,1
12221,12228,12237,116,138,1,1
12247,12254,12262,115,121,1,1
12272,12279,12286,117,114,1,1
12297,12306,12313,147,115,1,1
12323,12330,12338,119,119,1,1
12348,12356,12363,117,117,1,1
12373,12381,12388,120,119,1,1
12402,12409,12418,117,136,1,1
12428,12437,12444,142,122,1,1
12454,12463,12472,142,137,1,1
12482,12491,12498,141,116,1,1
12508,12517,12526,142,136,1,1
12536,12544,12553,142,136,1,1
12563,12572,12579,141,118,1,1
12589,12598,12606,142,119,1,1
12616,12625,12632,141,116,1,1
12642,12651,12658,142,119,1,1
12669,12677,12684,140,115,1,1
12694,12703,12711,144,115,1,1
12721,12730,12738,142,135,1,1
12748,12757,12766,141,136,1,1
12776,12783,12792,115,137,1,1
12802,12809,12817,118,137,1,1
12828,12836,12845,140,136,1,1
12859,12868,12876,141,135,1,1
12886,12894,12901,124,119,1,1
12912,12919,12928,119,136,1,1
12938,12945,12953,116,135,1,1
12964,12971,12980,117,136,1,1
12990,12997,13005,116,135,1,1
13016,13023,13031,116,136,1,1
13042,13049,13057,115,136,1,1
13068,13075,13083,113,136,1,1
13093,13101,13109,116,136,1,1
13120,13127,13135,117,137,1,1
13146,13153,13161,117,137,1,1
13172,13179,13188,120,136,1,1
13198,13206,13214,122,136,1,1
13224,13232,13241,122,137,1,1
13251,13261,13270,172,137,1,1
13280,13288,13296,117,137,1,1
13310,13317,13326,117,136,1,1
13336,13343,13352,115,138,1,1
13362,13369,13378,116,136,1,1
13388,13396,13403,117,116,1,1
13413,13420,13429,116,137,1,1
13439,13447,13454,114,116,1,1
13464,13471,13480,116,138,1,1
13490,13498,13506,115,137,1,1
13516,13524,13532,114,137,1,1
13552,13559,13567,117,118,1,1
13577,13584,13592,116,120,1,1
13602,13609,13616,116,117,1,1
13627,13634,13641,114,117,1,1
13651,13658,13666,116,115,1,1
13676,13683,13690,115,119,1,1
13700,13708,13715,115,119,1,1
13725,13732,13740,115,120,1,1
13753,13761,13768,116,120,1,1
13778,13786,13793,114,120,1,1
13803,13810,13818,115,120,1,1
13828,13835,13843,116,120,1,1
13853,13860,13867,115,119,1,1
13877,13885,13892,114,120,1,1
13902,13909,13917,115,120,1,1
13927,13934,13940,114,85,1,1
13950,13957,13962,114,84,1,1
13972,13980,13985,115,85,1,1
13995,14002,14008,114,84,1,1
14018,14025,14030,115,84,1,1
14040,14048,14056,116,137,1,1
14066,14074,14082,118,138,1,1
14092,14100,14107,118,120,1,1
14117,14125,14132,118,117,1,1
14142,14149,14156,118,100,1,1
14169,14177,14183,118,99,1,1
14193,14201,14207,120,99,1,1
14217,14218,14226,9,124,1,1
14236,14237,14245,7,127,1,1
14255,14262,14270,121,123,1,1
14280,14288,14295,122,118,1,1
14305,14314,14321,145,118,1,1
14331,14340,14348,147,118,1,1
14358,14365,14372,115,104,1,1
14382,14389,14396,114,107,1,1
14406,14413,14421,117,120,1,1
14431,14436,14444,83,121,1,1
14454,14461,14469,117,120,1,1
14479,14486,14495,117,148,1,1
14505,14513,14522,118,146,1,1
14532,14539,14547,118,127,1,1
14557,14564,14572,118,126,1,1
14586,14593,14601,119,125,1,1
14611,14618,14627,108,145,1,1
14637,14644,14653,115,145,1,1
14663,14671,14678,116,120,1,1
14688,14695,14703,115,120,1,1
14713,14721,14729,128,123,1,1
14739,14746,14754,123,121,1,1
14764,14772,14779,122,121,1,1
14789,14796,14804,106,121,1,1
14814,14821,14829,124,122,1,1
14839,14847,14855,123,123,1,1
14865,14872,14880,124,123,1,1
14890,14898,14906,128,129,1,1
14916,14925,14934,136,146,1,1
14944,14952,14961,136,146,1,1
14971,14980,14990,147,146,1,1
15000,15009,15018,146,147,1,1
15031,15040,15049,137,147,1,1
15059,15068,15077,147,146,1,1
15087,15096,15105,147,147,1,1
15115,15125,15134,148,147,1,1
15144,15153,15162,147,148,1,1
15172,15181,15190,148,147,1,1
15200,15209,15217,147,128,1,1
15227,15235,15243,122,128,1,1
15253,15261,15269,128,128,1,1
15279,15287,15295,122,129,1,1
15305,15312,15320,122,128,1,1
15331,15338,15346,121,128,1,1
15357,15364,15372,123,129,1,1
15383,15390,15398,121,129,1,1
15408,15416,15424,121,131,1,1
15434,15442,15450,121,131,1,1
15460,15468,15476,122,132,1,1
15490,15498,15507,122,148,1,1
15517,15525,15534,122,149,1,1
15544,15552,15561,121,149,1,1
15571,15579,15588,121,147,1,1
15598,15606,15615,122,146,1,1
15625,15632,15641,121,130,1,1
15651,15658,15666,121,130,1,1
15677,15684,15692,121,129,1,1
15702,15710,15718,121,127,1,1
15728,15736,15744,120,128,1,1
15754,15761,15769,120,128,1,1
15779,15787,15795,121,130,1,1
15805,15813,15821,121,127,1,1
15831,15839,15848,122,146,1,1
15858,15866,15874,121,126,1,1
15884,15892,15900,123,127,1,1
15910,15917,15925,121,127,1,1
15936,15943,15951,120,127,1,1
15965,15972,15980,121,127,1,1
15990,15998,16006,120,127,1,1
16016,16024,16032,120,130,1,1
16042,16049,16058,120,130,1,1
16068,16075,16084,120,145,1,1
16094,16102,16111,121,146,1,1
16121,16129,16138,121,145,1,1
16148,16156,16165,122,144,1,1
16175,16182,16191,121,147,1,1
16202,16209,16218,121,144,1,1
16228,16236,16245,121,145,1,1
16255,16263,16272,121,144,1,1
16282,16289,16298,123,144,1,1
16309,16316,16325,124,144,1,1
16335,16343,16351,121,129,1,1
16361,16369,16377,122,126,1,1
16387,16395,16403,125,126,1,1
16416,16424,16432,122,129,1,1
16442,16450,16459,120,144,1,1
16469,16478,16487,145,144,1,1
16497,16506,16514,145,123,1,1
16524,16532,16540,127,122,1,1
16550,16558,16566,128,124,1,1
16576,16584,16592,128,125,1,1
16602,16610,16618,128,126,1,1
16628,16636,16644,128,128,1,1
16654,16662,16671,126,129,1,1
16681,16688,16698,125,147,1,1
16708,16716,16725,127,146,1,1
16735,16743,16752,124,146,1,1
16762,16770,16779,127,147,1,1
16789,16797,16805,126,130,1,1
16816,16824,16831,125,126,1,1
16842,16851,16859,147,126,1,1
16873,16880,16888,121,127,1,1
16898,16906,16914,124,129,1,1
16924,16932,16940,123,129,1,1
16950,16960,16968,148,128,1,1
16978,16987,16995,147,127,1,1
17005,17014,17022,147,127,1,1
17033,17042,17051,148,148,1,1
17061,17070,17079,148,146,1,1
17090,17097,17106,121,146,1,1
17117,17124,17132,123,128,1,1
17143,17150,17158,122,128,1,1
17169,17176,17184,123,127,1,1
17204,17229,17237,0,127,1,1
17248,17255,17263,124,129,1,1
17273,17281,17289,124,126,1,1
17299,17307,17315,123,126,1,1
17325,17334,17342,149,126,1,1
17355,17363,17372,124,145,1,1
17382,17390,17399,122,147,1,1
17409,17417,17426,125,145,1,1
17436,17444,17453,124,144,1,1
17463,17471,17480,126,145,1,1
17490,17498,17507,127,145,1,1
17517,17525,17534,128,146,1,1
17544,17552,17561,127,145,1,1
17571,17579,17587,127,129,1,1
17597,17605,17613,128,131,1,1
17623,17631,17639,128,130,1,1
17649,17657,17666,127,145,1,1
17676,17684,17693,128,145,1,1
17703,17711,17720,128,144,1,1
17730,17738,17747,127,144,1,1
17757,17766,17775,145,144,1,1
17785,17794,17802,144,129,1,1
17816,17825,17833,144,130,1,1
17843,17852,17860,143,131,1,1
17870,17879,17888,145,147,1,1
17898,17907,17916,145,148,1,1
17926,17934,17943,126,147,1,1
17953,17961,17970,125,145,1,1
17980,17988,17997,125,144,1,1
18007,18014,18023,122,145,1,1
18033,18041,18050,122,143,1,1
18060,18068,18077,124,144,1,1
18087,18095,18104,124,145,1,1
18114,18121,18130,124,144,1,1
18140,18148,18157,125,144,1,1
18167,18175,18184,123,143,1,1
18194,18201,18210,123,144,1,1
18220,18228,18237,124,144,1,1
18247,18255,18264,124,144,1,1
18277,18285,18294,123,144,1,1
18304,18312,18321,124,144,1,1
18331,18339,18348,125,145,1,1
18358,18366,18375,123,144,1,1
18385,18392,18401,125,144,1,1
18411,18419,18428,125,146,1,1
18438,18446,18455,127,145,1,1
18465,18473,18482,125,145,1,1
18492,18500,18509,125,144,1,1
18519,18528,18537,144,144,1,1
18547,18556,18565,145,145,1,1
18575,18583,18592,126,146,1,1
18602,18610,18619,129,146,1,1
18629,18638,18647,145,147,1,1
18657,18666,18675,145,147,1,1
18685,18694,18703,145,148,1,1
18713,18722,18732,145,148,1,1
18745,18754,18763,145,150,1,1
18773,18782,18792,145,150,1,1
18802,18811,18820,145,152,1,1
18830,18839,18849,145,152,1,1
18859,18868,18877,145,152,1,1
18887,18896,18906,145,151,1,1
18916,18925,18934,145,152,1,1
18944,18953,18963,146,152,1,1
18973,18982,18991,145,153,1,1
19001,19010,19020,145,154,1,1
19030,19039,19048,145,153,1,1
19058,19067,19077,145,154,1,1
19087,19096,19105,145,152,1,1
19115,19124,19134,145,152,1,1
19144,19153,19162,145,153,1,1
19173,19182,19191,146,149,1,1
19201,19210,19219,146,147,1,1
19233,19242,19251,145,148,1,1
19261,19270,19280,146,148,1,1
19290,19299,19308,145,146,1,1
19318,19326,19335,127,146,1,1
19345,19353,19362,124,145,1,1
19372,19380,19389,124,145,1,1
19399,19407,19416,123,146,1,1
19426,19434,19443,123,146,1,1
19453,19461,19470,123,145,1,1
19480,19487,19496,122,144,1,1
19507,19514,19523,122,145,1,1
19533,19541,19550,124,146,1,1
19560,19568,19577,123,145,1,1
19587,19595,19604,122,146,1,1
19614,19622,19631,123,146,1,1
19641,19649,19658,123,146,1,1
19668,19676,19685,123,145,1,1
19698,19706,19715,122,147,1,1
19725,19733,19742,122,147,1,1
19752,19760,19769,122,147,1,1
19779,19787,19796,122,147,1,1
19806,19814,19823,123,148,1,1
19833,19841,19850,122,148,1,1
19860,19868,19877,121,151,1,1
19887,19895,19905,122,153,1,1
19915,19922,19931,122,149,1,1
19942,19949,19959,122,150,1,1
19969,19976,19986,121,150,1,1
19996,20003,20013,122,148,1,1
20023,20030,20039,121,147,1,1
20050,20057,20067,123,149,1,1
20077,20084,20093,122,148,1,1
20104,20111,20121,122,148,1,1
20131,20138,20148,124,148,1,1
20161,20169,20178,124,149,1,1
20189,20196,20206,122,150,1,1
20216,20223,20233,123,149,1,1
20243,20251,20260,123,148,1,1
20270,20277,20287,122,150,1,1
20297,20305,20314,122,149,1,1
20324,20332,20341,122,150,1,1
20351,20359,20368,123,149,1,1
20378,20386,20395,122,150,1,1
20405,20413,20422,123,150,1,1
20432,20440,20449,122,150,1,1
20460,20467,20477,123,150,1,1
20487,20495,20504,123,151,1,1
20514,20522,20531,123,151,1,1
20542,20549,20559,124,152,1,1
20569,20577,20586,125,151,1,1
20596,20604,20614,123,151,1,1
20627,20635,20645,125,151,1,1
20655,20663,20672,124,151,1,1
20682,20690,20699,124,151,1,1
20710,20717,20727,123,152,1,1
20737,20745,20754,124,154,1,1
20764,20772,20782,126,147,1,1
20792,20800,20809,126,146,1,1
20819,20827,20836,125,146,1,1
20846,20854,20863,127,146,1,1
20873,20882,20892,147,147,1,1
20902,20911,20920,147,145,1,1
20930,20939,20948,147,146,1,1
20959,20968,20977,146,146,1,1
20987,20996,21005,147,146,1,1
21016,21025,21034,146,146,1,1
21044,21053,21062,146,146,1,1
21082,21091,21100,146,148,1,1
21114,21123,21132,146,146,1,1
21142,21151,21160,146,146,1,1
21170,21179,21189,147,147,1,1
21199,21206,21216,125,146,1,1
21225,21233,21242,125,147,1,1
21252,21260,21269,125,146,1,1
21279,21287,21297,124,151,1,1
21307,21314,21324,123,150,1,1
21334,21341,21350,123,147,1,1
21360,21368,21377,123,147,1,1
21387,21395,21404,124,146,1,1
21414,21422,21431,123,147,1,1
21441,21449,21458,124,147,1,1
21468,21476,21485,124,147,1,1
21495,21502,21512,124,146,1,1
21522,21529,21538,123,146,1,1
21548,21556,21565,124,146,1,1
21579,21587,21596,123,146,1,1
21606,21613,21623,125,146,1,1
21632,21640,21649,124,146,1,1
21659,21667,21676,123,146,1,1
21686,21694,21703,125,146,1,1
21713,21721,21730,123,146,1,1
21740,21748,21757,125,145,1,1
21767,21776,21785,146,145,1,1
21795,21804,21813,147,145,1,1
21823,21832,21841,146,145,1,1
21851,21860,21869,147,145,1,1
21879,21888,21897,146,146,1,1
21907,21917,21926,148,145,1,1
21936,21945,21954,146,145,1,1
21964,21973,21982,147,145,1,1
21992,22001,22010,146,146,1,1
22020,22029,22038,147,146,1,1
22052,22061,22070,147,146,1,1
22080,22089,22098,146,146,1,1
22108,22117,22126,146,147,1,1
22136,22146,22155,147,147,1,1
22165,22174,22183,146,146,1,1
22193,22202,22211,146,145,1,1
22221,22230,22239,148,145,1,1
22249,22258,22267,146,145,1,1
22277,22286,22295,146,146,1,1
22305,22315,22324,147,145,1,1
22334,22343,22352,147,145,1,1
22362,22371,22380,146,147,1,1
22390,22399,22408,146,146,1,1
22418,22427,22436,146,146,1,1
22446,22455,22464,147,145,1,1
22474,22483,22492,147,144,1,1
22502,22512,22521,146,146,1,1
22531,22540,22549,146,147,1,1
22562,22571,22580,147,145,1,1
22590,22600,22609,146,146,1,1
22619,22628,22637,146,145,1,1
22647,22656,22665,146,146,1,1
22675,22684,22693,146,145,1,1
22703,22712,22721,145,145,1,1
22731,22740,22749,146,145,1,1
22759,22768,22777,148,145,1,1
22787,22796,22805,145,145,1,1
22815,22824,22833,148,145,1,1
22843,22853,22862,149,145,1,1
22872,22881,22890,151,146,1,1
22900,22910,22919,152,145,1,1
22929,22938,22947,149,146,1,1
22957,22966,22975,153,146,1,1
22985,22995,23004,151,146,1,1
23014,23023,23032,153,145,1,1
23046,23056,23065,154,145,1,1
23075,23085,23094,153,144,1,1
23104,23113,23122,152,146,1,1
23132,23142,23151,151,145,1,1
23161,23170,23179,152,145,1,1
23190,23199,23208,151,145,1,1
23218,23227,23237,154,146,1,1
23247,23256,23265,153,146,1,1
23275,23284,23293,146,145,1,1
23304,23313,23322,147,145,1,1
23332,23341,23350,146,145,1,1
23360,23369,23378,148,145,1,1
23388,23395,23404,102,144,1,1
23414,23421,23430,109,145,1,1
23440,23447,23456,106,151,1,1
23466,23473,23482,106,149,1,1
23492,23499,23507,108,125,1,1
23521,23530,23538,144,125,1,1
23548,23555,23562,108,124,1,1
23573,23582,23590,146,124,1,1
23600,23609,23618,146,143,1,1
23628,23637,23646,146,144,1,1
23656,23665,23674,146,144,1,1
23684,23693,23702,146,145,1,1
23712,23722,23731,161,145,1,1
23742,23750,23759,126,144,1,1
23769,23778,23787,145,144,1,1
23797,23806,23815,145,145,1,1
23825,23834,23843,145,144,1,1
23853,23862,23871,146,145,1,1
23882,23891,23900,145,145,1,1
23910,23919,23928,146,144,1,1
23938,23947,23956,147,144,1,1
23966,23975,23984,145,144,1,1
23998,24007,24016,148,144,1,1
24026,24035,24044,147,145,1,1
24055,24064,24072,147,125,1,1
24082,24091,24099,148,123,1,1
24109,24118,24127,146,144,1,1
24137,24146,24155,145,144,1,1
24165,24173,24181,124,125,1,1
24191,24199,24208,124,145,1,1
24218,24226,24235,123,146,1,1
24245,24252,24261,123,146,1,1
24272,24279,24288,122,144,1,1
24298,24306,24314,123,128,1,1
24325,24332,24341,122,146,1,1
24351,24359,24368,122,146,1,1
24378,24386,24395,123,147,1,1
24405,24413,24422,123,132,1,1
24432,24439,24448,122,131,1,1
24461,24469,24477,122,132,1,1
24488,24495,24504,121,130,1,1
24514,24521,24530,123,145,1,1
24541,24548,24557,122,131,1,1
24567,24574,24583,122,145,1,1
24594,24601,24611,122,146,1,1
24621,24628,24637,121,145,1,1
24648,24655,24664,121,144,1,1
24674,24682,24691,120,144,1,1
24701,24709,24718,121,145,1,1
24728,24736,24744,120,144,1,1
24755,24762,24771,121,144,1,1
24782,24789,24798,121,144,1,1
24808,24816,24825,121,145,1,1
24835,24843,24852,123,145,1,1
24862,24870,24879,121,144,1,1
24889,24897,24906,124,144,1,1
24920,24928,24937,122,145,1,1
24956,24964,24973,123,145,1,1
24983,24991,25000,122,146,1,1
25010,25018,25027,122,147,1,1
25037,25045,25054,123,147,1,1
25064,25071,25081,122,145,1,1
25090,25098,25107,123,147,1,1
25117,25125,25134,122,145,1,1
25144,25152,25161,123,146,1,1
25171,25179,25188,123,146,1,1
25198,25205,25214,122,145,1,1
25224,25232,25241,123,145,1,1
25251,25258,25266,109,125,1,1
25276,25284,25293,126,144,1,1
25303,25310,25319,125,144,1,1
25329,25337,25346,125,144,1,1
25356,25364,25373,129,144,1,1
25387,25396,25405,147,145,1,1
25415,25424,25433,148,145,1,1
25443,25452,25461,148,144,1,1
25471,25481,25489,149,144,1,1
25499,25509,25518,150,145,1,1
25528,25538,25547,160,145,1,1
25557,25567,25576,160,145,1,1
25586,25595,25604,160,145,1,1
25614,25623,25632,135,144,1,1
25642,25650,25659,133,144,1,1
25669,25677,25686,128,145,1,1
25696,25705,25714,133,144,1,1
25724,25732,25741,134,145,1,1
25751,25760,25769,152,145,1,1
25779,25786,25795,108,145,1,1
25805,25814,25823,147,145,1,1
25833,25843,25852,148,145,1,1
25865,25874,25883,147,145,1,1
25893,25901,25910,128,147,1,1
25920,25928,25937,127,146,1,1
25947,25955,25964,128,145,1,1
25974,25983,25992,129,146,1,1
26002,26010,26019,131,147,1,1
26029,26038,26047,147,145,1,1
26057,26066,26075,148,145,1,1
26085,26094,26104,147,145,1,1
26113,26123,26132,148,146,1,1
26142,26151,26160,148,145,1,1
26170,26179,26188,149,146,1,1
26198,26207,26217,148,146,1,1
26226,26236,26245,147,146,1,1
26255,26264,26273,147,146,1,1
26283,26292,26301,147,146,1,1
26311,26319,26328,125,147,1,1
26342,26351,26360,148,147,1,1
26370,26379,26388,148,148,1,1
26398,26407,26417,148,148,1,1
26427,26435,26444,125,148,1,1
26454,26462,26470,126,135,1,1
26480,26488,26496,126,136,1,1
26506,26514,26524,128,149,1,1
26534,26541,26551,125,149,1,1
26561,26569,26578,125,149,1,1
26588,26596,26610,126,239,1,1
26620,26628,26643,128,239,1,1
26653,26661,26670,123,152,1,1
26680,26686,26700,89,240,1,1
26710,26720,26745,152,0,1,1
26755,26764,26789,150,0,1,1
26799,26824,26839,0,239,1,1
26849,26855,26870,108,240,1,1
26884,26909,26934,0,0,1,1
26944,26950,26964,92,238,1,1
26974,26983,26998,146,238,1,1
27008,27033,27058,0,0,1,1
27068,27093,27118,0,0,1,1
27128,27153,27178,0,0,1,1
27188,27213,27238,0,0,1,1
27249,27257,27282,132,0,1,1
27292,27299,27306,110,115,1,1
27316,27324,27349,130,0,1,1
27359,27368,27393,131,0,1,1
27403,27411,27436,131,0,1,1
27446,27454,27479,133,0,1,1
27490,27498,27523,131,0,1,1
27533,27541,27566,136,0,1,1
27577,27585,27610,131,0,1,1
27620,27628,27653,127,0,1,1
27663,27671,27696,130,0,1,1
27706,27713,27738,110,0,1,1
27752,27759,27784,120,0,1,1
27794,27803,27828,130,0,1,1
27838,27846,27871,129,0,1,1
27881,27889,27897,129,133,1,1
27908,27916,27941,130,0,1,1
27951,27959,27984,134,0,1,1
27994,28001,28026,110,0,1,1
28036,28046,28052,148,101,1,1
28062,28070,28076,118,101,1,1
28086,28096,28102,149,100,1,1
