4279,0,0
4329,0,0
4380,0,0
4430,0,0
4480,0,0
4530,0,0
4580,0,0
4630,0,0
4680,0,0
4730,0,0
4780,0,0
4830,0,0
4880,0,0
4930,0,0
4980,0,0
5031,0,0
5081,0,0
5131,0,0
5181,0,0
5231,0,0
5281,0,0
5331,0,0
5381,0,0
5431,0,0
5481,0,0
5531,0,0
5581,0,0
5631,0,0
5682,0,0
5732,0,0
5782,0,0
5810,0,52
5860,0,0
5910,0,0
5961,0,0
6011,0,0
6061,0,0
6111,0,0
6161,0,0
6211,0,0
6261,0,0
6311,0,0
6361,0,0
6411,0,0
6461,0,0
6511,0,0
6561,0,0
6612,0,0
6662,0,0
6712,0,0
6762,0,0
6812,0,0
6862,0,0
6912,0,0
6962,0,0
7012,0,0
7062,0,0
7112,0,0
7162,0,0
7194,105,0
7244,0,0
7294,0,0
7344,0,0
7394,0,0
7445,0,0
7495,0,0
7545,0,0
7595,0,0
7645,0,0
7695,0,0
7745,0,0
7795,0,0
7845,0,0
7895,0,0
7945,0,0
7995,0,0
8045,0,0
8072,26,0
8100,25,0
8150,0,0
8200,0,0
8250,0,0
8300,0,0
8350,0,0
8400,0,0
8450,0,0
8500,0,0
8550,0,0
8600,0,0
8650,0,0
8700,0,0
8751,0,0
8801,0,0
8851,0,0
8901,0,0
8951,0,0
9001,0,0
9051,0,0
9101,0,0
9151,0,0
9177,13,0
9228,0,0
9278,0,0
9328,0,0
9378,0,0
9428,0,0
9478,0,0
9506,359,104
9523,142,119
9553,84,0
9582,0,52
9610,0,52
9639,0,51
9689,0,0
9739,0,0
9764,143,268
9795,0,94
9833,0,208
9845,80,103
9888,297,0
9906,286,11
9913,64,26
9921,65,61
9939,67,214
9979,240,0
10029,0,0
10079,0,0
10129,0,0
10179,0,0
10229,0,0
10279,0,0
10329,0,0
10379,0,0
10429,0,0
10479,0,0
10529,0,0
10579,0,0
10630,0,0
10680,0,0
10730,0,0
10780,0,0
10830,0,0
10880,0,0
10911,95,0
10942,97,0
10955,102,95
10967,97,96
10980,99,95
10993,102,96
11005,100,96
11055,0,0
11087,102,0
11118,101,0
11168,0,0
11200,98,0
11250,0,0
11300,0,0
11350,0,0
11400,0,0
11450,0,0
11500,0,0
11531,0,89
11581,0,0
11631,0,0
11681,0,0
11731,0,0
11781,0,0
11813,0,98
11826,107,99
11839,104,98
11870,99,0
11902,107,0
11940,214,0
11990,0,0
12040,0,0
12071,0,96
12085,102,107
12135,0,0
12185,0,0
12235,0,0
12285,0,0
12335,0,0
12385,0,0
12435,0,0
12485,0,0
12535,0,0
12585,0,0
12635,0,0
12666,89,0
12716,0,0
12766,0,0
12816,0,0
12847,0,90
12878,92,0
12914,0,179
12951,0,180
12968,95,182
13000,104,0
13050,0,0
13100,0,0
13150,0,0
13200,0,0
13250,0,0
13281,0,93
13298,92,181
13334,0,179
13370,0,179
13406,0,180
13442,0,179
13459,93,179
13496,0,179
13513,96,179
13530,93,179
13547,92,180
13564,99,179
13600,0,180
13618,94,181
13649,94,0
13699,0,0
13730,92,0
13780,0,0
13816,0,183
13852,0,181
13889,0,181
13939,0,0
13956,92,179
13973,92,178
13990,91,180
14003,92,125
