971160,0,0
971210,0,0
971260,0,0
971310,0,0
971360,0,0
971410,0,0
971460,0,0
971510,0,0
971560,0,0
971610,0,0
971660,0,0
971711,0,0
971761,0,0
971811,0,0
971861,0,0
971911,0,0
971961,0,0
972011,0,0
972061,0,0
972111,0,0
972161,0,0
972211,0,0
972261,0,0
972311,0,0
972362,0,0
972412,0,0
972462,0,0
972512,0,0
972562,0,0
972612,0,0
972662,0,0
972712,0,0
972762,0,0
972812,0,0
972862,0,0
972912,0,0
972962,0,0
973013,0,0
973063,0,0
973113,0,0
973163,0,0
973213,0,0
973263,0,0
973313,0,0
973363,0,0
973413,0,0
973463,0,0
973513,0,0
973563,0,0
973613,0,0
973664,0,0
973714,0,0
973764,0,0
973814,0,0
973864,0,0
973914,0,0
973964,0,0
974014,0,0
974064,0,0
974114,0,0
974164,0,0
974214,0,0
974264,0,0
974315,0,0
974365,0,0
974415,0,0
974465,0,0
974515,0,0
974565,0,0
974615,0,0
974665,0,0
974715,0,0
974765,0,0
974815,0,0
974865,0,0
974915,0,0
974966,0,0
975016,0,0
975066,0,0
975116,0,0
975166,0,0
975216,0,0
975266,0,0
975316,0,0
975366,0,0
975416,0,0
975466,0,0
975516,0,0
975566,0,0
975617,0,0
975667,0,0
975717,0,0
975767,0,0
975817,0,0
975867,0,0
975917,0,0
975967,0,0
976017,0,0
976067,0,0
976117,0,0
976167,0,0
976217,0,0
976268,0,0
976318,0,0
976368,0,0
976418,0,0
976468,0,0
976518,0,0
976568,0,0
976618,0,0
976668,0,0
976718,0,0
976768,0,0
976818,0,0
976868,0,0
976919,0,0
976969,0,0
977019,0,0
977069,0,0
977119,0,0
977169,0,0
977219,0,0
977269,0,0
977319,0,0
977369,0,0
977419,0,0
977469,0,0
977519,0,0
977570,0,0
977620,0,0
977670,0,0
977720,0,0
977770,0,0
977820,0,0
977870,0,0
977920,0,0
977970,0,0
978020,0,0
978070,0,0
978120,0,0
978170,0,0
978221,0,0
978271,0,0
978321,0,0
978371,0,0
978421,0,0
978471,0,0
978521,0,0
978571,0,0
978621,0,0
978671,0,0
978721,0,0
978771,0,0
978821,0,0
978872,0,0
978922,0,0
978972,0,0
979022,0,0
979072,0,0
979122,0,0
979172,0,0
979222,0,0
979272,0,0
979322,0,0
979372,0,0
979422,0,0
979472,0,0
979523,0,0
979573,0,0
979623,0,0
979673,0,0
979723,0,0
979773,0,0
979823,0,0
979873,0,0
979923,0,0
979973,0,0
980023,0,0
980073,0,0
980123,0,0
980174,0,0
980224,0,0
980274,0,0
980324,0,0
980374,0,0
980424,0,0
980474,0,0
980524,0,0
980574,0,0
980624,0,0
980674,0,0
980724,0,0
980774,0,0
980825,0,0
980875,0,0
980925,0,0
980975,0,0
981025,0,0
981075,0,0
981125,0,0
981175,0,0
981205,69,0
981234,66,0
981264,66,0
981314,0,0
981364,0,0
981414,0,0
981443,62,0
981472,61,0
981481,64,65
981489,64,64
981498,62,64
981527,62,0
981556,60,0
981564,60,62
981572,59,62
981580,59,59
981588,61,59
981596,59,59
981604,60,58
981612,60,59
981620,60,59
981628,60,58
981636,59,59
981645,59,61
981653,59,61
981661,58,61
981690,59,0
981698,59,57
981726,0,57
981734,59,58
981742,58,57
981750,58,57
981758,58,58
981766,58,58
981774,58,58
981782,59,58
981789,58,57
981799,59,57
981814,59,57
981829,59,57
981843,58,57
981858,58,57
981873,58,62
981908,58,0
981916,58,57
981924,58,57
981931,57,57
981944,58,57
981959,58,57
981973,58,57
981988,58,57
982002,58,57
982017,58,56
982032,58,56
982046,58,56
982061,58,57
982075,58,56
982090,58,56
982104,58,56
982119,58,56
982134,58,56
982148,58,57
982163,58,57
982177,58,57
982192,58,56
982207,58,56
982221,58,56
982236,58,56
982250,58,56
982265,58,57
982280,58,57
982294,58,57
982309,58,57
982323,58,56
982338,58,57
982352,58,56
982367,58,56
982382,58,56
982396,58,56
982411,59,57
982425,59,57
982440,58,57
982455,58,57
982469,59,57
982484,59,57
982498,59,57
982513,59,57
982528,59,57
982542,60,57
982557,59,57
982571,59,57
982586,59,58
982600,59,57
982615,59,58
982630,60,58
982644,60,58
982659,60,57
982673,59,57
982688,59,58
982703,59,58
982717,60,58
982732,60,58
982746,61,58
982761,60,58
982776,60,58
982790,60,58
982805,60,58
982819,60,59
982834,60,58
982849,61,59
982863,60,59
982878,60,58
982892,60,58
982907,60,59
982921,60,59
982936,61,59
982951,61,59
982965,61,59
982980,61,59
982994,61,59
983009,61,59
983024,61,59
983038,61,59
983053,61,59
983067,61,59
983082,61,60
983097,61,59
983111,62,59
983126,61,60
983140,62,59
983155,61,60
983169,61,60
983184,62,60
983199,62,60
983213,62,60
983228,62,60
983242,62,60
983257,62,60
983272,62,60
983286,62,61
983301,62,60
983315,62,60
983330,62,60
983345,63,60
983359,62,60
983374,62,61
983388,62,61
983403,63,61
983418,63,61
983432,63,62
983447,63,61
983461,63,61
983476,63,61
983490,63,61
983505,63,62
983520,63,62
983534,63,62
983549,64,61
983563,64,61
983578,63,62
983593,63,62
983607,63,62
983622,63,62
983636,64,62
983651,64,62
983666,64,62
983680,64,62
983695,64,62
983709,64,62
983724,64,63
983739,64,62
