1061391,0,0
1061441,0,0
1061491,0,0
1061541,0,0
1061591,0,0
1061641,0,0
1061691,0,0
1061741,0,0
1061792,0,0
1061842,0,0
1061892,0,0
1061942,0,0
1061992,0,0
1062042,0,0
1062092,0,0
1062142,0,0
1062192,0,0
1062242,0,0
1062292,0,0
1062342,0,0
1062392,0,0
1062443,0,0
1062493,0,0
1062543,0,0
1062593,0,0
1062643,0,0
1062693,0,0
1062743,0,0
1062793,0,0
1062843,0,0
1062893,0,0
1062943,0,0
1062993,0,0
1063043,0,0
1063094,0,0
1063144,0,0
1063194,0,0
1063244,0,0
1063294,0,0
1063344,0,0
1063394,0,0
1063444,0,0
1063494,0,0
1063544,0,0
1063594,0,0
1063644,0,0
1063695,0,0
1063745,0,0
1063795,0,0
1063845,0,0
1063895,0,0
1063945,0,0
1063995,0,0
1064045,0,0
1064095,0,0
1064145,0,0
1064195,0,0
1064245,0,0
1064295,0,0
1064346,0,0
1064396,0,0
1064446,0,0
1064496,0,0
1064546,0,0
1064596,0,0
1064646,0,0
1064696,0,0
1064746,0,0
1064796,0,0
1064846,0,0
1064896,0,0
1064946,0,0
1064997,0,0
1065047,0,0
1065097,0,0
1065147,0,0
1065197,0,0
1065247,0,0
1065297,0,0
1065347,0,0
1065397,0,0
1065447,0,0
1065497,0,0
1065547,0,0
1065597,0,0
1065648,0,0
1065698,0,0
1065748,0,0
1065798,0,0
1065848,0,0
1065898,0,0
1065948,0,0
1065998,0,0
1066048,0,0
1066098,0,0
1066148,0,0
1066198,0,0
1066248,0,0
1066299,0,0
1066349,0,0
1066399,0,0
1066449,0,0
1066499,0,0
1066549,0,0
1066599,0,0
1066649,0,0
1066699,0,0
1066749,0,0
1066799,0,0
1066849,0,0
1066899,0,0
1066950,0,0
1067000,0,0
1067050,0,0
1067100,0,0
1067150,0,0
1067200,0,0
1067250,0,0
1067300,0,0
1067350,0,0
1067400,0,0
1067450,0,0
1067500,0,0
1067550,0,0
1067601,0,0
1067651,0,0
1067701,0,0
1067751,0,0
1067801,0,0
1067851,0,0
1067901,0,0
1067951,0,0
1068001,0,0
1068051,0,0
1068101,0,0
1068151,0,0
1068201,0,0
1068252,0,0
1068302,0,0
1068352,0,0
1068402,0,0
1068452,0,0
1068502,0,0
1068552,0,0
1068602,0,0
1068652,0,0
1068702,0,0
1068752,0,0
1068802,0,0
1068853,0,0
1068903,0,0
1068953,0,0
1069003,0,0
1069053,0,0
1069103,0,0
1069153,0,0
1069203,0,0
1069253,0,0
1069303,0,0
